"","Id","Day","Month","Year","Date","Rented.Bike.Count","Hour","Temperature","Humidity","Wind.Speed","Visibility","Dew.Point.Temperature","Solar.Radiation","Rainfall","Snowfall","Season","Holiday","Functioning.Day","mout","res.km.cluster"
"6483",6483,"28","8","2018","28/08/2018",482,"2",23.2,88,0.6,2000,21,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6484",6484,"28","8","2018","28/08/2018",281,"3",22.9,93,0.6,2000,21.7,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6485",6485,"28","8","2018","28/08/2018",200,"4",22.6,95,0.4,1919,21.7,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6486",6486,"28","8","2018","28/08/2018",218,"5",22.5,96,0.3,1605,21.8,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6487",6487,"28","8","2018","28/08/2018",581,"6",22.5,90,0.6,1149,20.7,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6488",6488,"28","8","2018","28/08/2018",1182,"7",22.6,88,0.8,2000,20.5,0.06,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6489",6489,"28","8","2018","28/08/2018",1841,"8",23.4,83,0.8,1998,20.3,0.32,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6490",6490,"28","8","2018","28/08/2018",865,"9",24.2,80,1.2,1708,20.5,0.57,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6491",6491,"28","8","2018","28/08/2018",670,"10",25.4,75,0.7,1995,20.6,0.96,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6492",6492,"28","8","2018","28/08/2018",411,"11",25.9,79,1.7,1900,21.9,0.9,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6493",6493,"28","8","2018","28/08/2018",25,"12",25.2,89,1.4,340,23.2,0.32,2,0,"Summer","No Holiday","Yes","NoMOut",2
"6494",6494,"28","8","2018","28/08/2018",31,"13",24.6,97,0.5,765,24,0.1,9.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6495",6495,"28","8","2018","28/08/2018",126,"14",24.9,97,0.5,766,24.3,0.36,4,0,"Summer","No Holiday","Yes","NoMOut",2
"6496",6496,"28","8","2018","28/08/2018",122,"15",25.2,96,0.6,1754,24.5,0.51,0.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6497",6497,"28","8","2018","28/08/2018",60,"16",25,97,0.7,1181,24.4,0.17,2.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6498",6498,"28","8","2018","28/08/2018",39,"17",24.8,96,1.8,564,24.1,0.14,2.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6499",6499,"28","8","2018","28/08/2018",96,"18",24.3,97,0.8,459,23.7,0.01,1.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6500",6500,"28","8","2018","28/08/2018",84,"19",23.9,98,0.8,1792,23.5,0,7,0,"Summer","No Holiday","Yes","NoMOut",2
"6501",6501,"28","8","2018","28/08/2018",10,"20",23.3,97,3.3,183,22.7,0,15.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6502",6502,"28","8","2018","28/08/2018",122,"21",22.9,98,2.1,1146,22.5,0,3.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6503",6503,"28","8","2018","28/08/2018",64,"22",22.9,97,1.3,2000,22.3,0,0.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6504",6504,"28","8","2018","28/08/2018",59,"23",22.8,97,1,600,22.2,0,3.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6505",6505,"29","8","2018","29/08/2018",208,"0",22.7,96,0.3,2000,22,0,1,0,"Summer","No Holiday","Yes","NoMOut",2
"6506",6506,"29","8","2018","29/08/2018",334,"1",22.8,97,0.5,2000,22.2,0,0.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6507",6507,"29","8","2018","29/08/2018",243,"2",24.2,91,3.6,1735,22.6,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6508",6508,"29","8","2018","29/08/2018",171,"3",24.5,87,4.3,1985,22.1,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6509",6509,"29","8","2018","29/08/2018",128,"4",24.6,86,4,1968,22,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6510",6510,"29","8","2018","29/08/2018",109,"5",24.6,87,3.6,1966,22.2,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6511",6511,"29","8","2018","29/08/2018",346,"6",24.7,85,3.8,2000,22,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6512",6512,"29","8","2018","29/08/2018",862,"7",25,85,3,2000,22.2,0.02,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6513",6513,"29","8","2018","29/08/2018",1595,"8",25.3,83,3.4,1982,22.1,0.14,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6514",6514,"29","8","2018","29/08/2018",867,"9",25.8,79,2.7,1963,21.8,0.3,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6515",6515,"29","8","2018","29/08/2018",642,"10",26.4,78,2.7,2000,22.2,0.44,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6516",6516,"29","8","2018","29/08/2018",671,"11",26.9,74,3.2,2000,21.8,0.45,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6517",6517,"29","8","2018","29/08/2018",648,"12",27.4,72,3.3,1989,21.8,0.54,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6518",6518,"29","8","2018","29/08/2018",540,"13",27.1,75,3.7,1972,22.2,0.28,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6519",6519,"29","8","2018","29/08/2018",490,"14",26.8,77,3.5,1965,22.4,0.11,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6520",6520,"29","8","2018","29/08/2018",583,"15",26.9,77,2.5,1937,22.5,0.26,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6521",6521,"29","8","2018","29/08/2018",193,"16",27,76,3.8,1875,22.3,0.21,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6522",6522,"29","8","2018","29/08/2018",160,"17",24.6,93,0.9,1451,23.3,0,1.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6523",6523,"29","8","2018","29/08/2018",57,"18",23.9,96,0.2,991,23.2,0,1.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6524",6524,"29","8","2018","29/08/2018",24,"19",23.5,97,0.3,323,22.9,0,6.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6525",6525,"29","8","2018","29/08/2018",19,"20",23.4,98,0.6,73,23,0,21,0,"Summer","No Holiday","Yes","NoMOut",2
"6526",6526,"29","8","2018","29/08/2018",22,"21",23.7,98,0.6,410,23.3,0,5.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6527",6527,"29","8","2018","29/08/2018",74,"22",24.3,97,2.1,1028,23.7,0,4.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6528",6528,"29","8","2018","29/08/2018",198,"23",24.2,94,0.9,1808,23.1,0,1,0,"Summer","No Holiday","Yes","NoMOut",2
"6529",6529,"30","8","2018","30/08/2018",214,"0",24.7,94,2.8,1270,23.6,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6530",6530,"30","8","2018","30/08/2018",99,"1",24.9,92,2.2,1125,23.5,0,0.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6531",6531,"30","8","2018","30/08/2018",80,"2",24.7,96,1,337,24,0,6.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6532",6532,"30","8","2018","30/08/2018",81,"3",24.1,97,2.5,1989,23.5,0,1.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6533",6533,"30","8","2018","30/08/2018",42,"4",23.9,96,0.4,1797,23.2,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6534",6534,"30","8","2018","30/08/2018",73,"5",24,97,0.9,1347,23.4,0,0.5,0,"Summer","No Holiday","Yes","NoMOut",2
"6535",6535,"30","8","2018","30/08/2018",285,"6",24.2,96,1.6,1206,23.5,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6536",6536,"30","8","2018","30/08/2018",771,"7",24.3,96,1.4,1025,23.6,0.04,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6537",6537,"30","8","2018","30/08/2018",1330,"8",24.6,96,1,883,23.9,0.19,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6538",6538,"30","8","2018","30/08/2018",846,"9",25,92,1.1,782,23.6,0.39,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6539",6539,"30","8","2018","30/08/2018",589,"10",26.1,81,1.5,860,22.5,1.05,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6540",6540,"30","8","2018","30/08/2018",716,"11",26.2,82,2.6,834,22.8,0.59,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6541",6541,"30","8","2018","30/08/2018",768,"12",27,74,2.5,915,21.9,0.94,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6542",6542,"30","8","2018","30/08/2018",865,"13",28.2,66,2.2,1006,21.2,1.81,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6543",6543,"30","8","2018","30/08/2018",837,"14",27.5,66,2.8,989,20.5,0.76,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6544",6544,"30","8","2018","30/08/2018",982,"15",27.2,69,3.5,963,21,0.95,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6545",6545,"30","8","2018","30/08/2018",1142,"16",27.6,68,2.1,1038,21.1,1.46,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6546",6546,"30","8","2018","30/08/2018",1473,"17",26.8,73,2.6,916,21.5,0.37,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6547",6547,"30","8","2018","30/08/2018",1887,"18",26.1,72,2.4,1066,20.6,0.19,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6548",6548,"30","8","2018","30/08/2018",1707,"19",25.1,74,2.1,1105,20.1,0,0.5,0,"Summer","No Holiday","Yes","NoMOut",3
"6549",6549,"30","8","2018","30/08/2018",1685,"20",24.9,70,1.2,1377,19,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6550",6550,"30","8","2018","30/08/2018",1732,"21",24.8,72,1.4,1298,19.4,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6551",6551,"30","8","2018","30/08/2018",1582,"22",24.6,71,1.5,1319,18.9,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6552",6552,"30","8","2018","30/08/2018",1173,"23",24.3,71,0.8,1549,18.6,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6553",6553,"31","8","2018","31/08/2018",861,"0",23.9,75,1.7,1192,19.1,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6554",6554,"31","8","2018","31/08/2018",652,"1",23.7,77,1.1,1099,19.4,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6555",6555,"31","8","2018","31/08/2018",381,"2",23.4,79,0.4,1045,19.5,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6556",6556,"31","8","2018","31/08/2018",297,"3",23.3,81,1.7,1068,19.8,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6557",6557,"31","8","2018","31/08/2018",170,"4",23.2,83,1.6,1102,20.1,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6558",6558,"31","8","2018","31/08/2018",217,"5",23.1,84,0.5,1022,20.2,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6559",6559,"31","8","2018","31/08/2018",436,"6",22.9,83,0,1239,19.8,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6560",6560,"31","8","2018","31/08/2018",828,"7",22.9,83,0.6,1127,19.8,0.01,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6561",6561,"31","8","2018","31/08/2018",1686,"8",23.1,80,0.2,1066,19.4,0.27,0.1,0,"Summer","No Holiday","Yes","NoMOut",2
"6562",6562,"31","8","2018","31/08/2018",1049,"9",24.1,69,0.9,1662,18,0.76,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6563",6563,"31","8","2018","31/08/2018",794,"10",25.5,53,2.3,1843,15.2,1.81,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6564",6564,"31","8","2018","31/08/2018",868,"11",26.7,51,2.7,1925,15.7,2.65,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6565",6565,"31","8","2018","31/08/2018",982,"12",27.8,47,2.9,1905,15.4,2.99,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6566",6566,"31","8","2018","31/08/2018",965,"13",28.7,46,2.6,1815,15.9,3.1,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6567",6567,"31","8","2018","31/08/2018",987,"14",29.3,41,1.9,1928,14.6,3,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6568",6568,"31","8","2018","31/08/2018",1119,"15",30.3,41,2.5,1864,15.5,2.72,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6569",6569,"31","8","2018","31/08/2018",1404,"16",29.7,51,3,2000,18.4,2.27,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6571",6571,"31","8","2018","31/08/2018",2836,"18",28.4,57,2.4,2000,19,0.84,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6572",6572,"31","8","2018","31/08/2018",2372,"19",26.5,69,2.3,2000,20.3,0.18,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6573",6573,"31","8","2018","31/08/2018",1995,"20",25.4,74,1.6,2000,20.4,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6574",6574,"31","8","2018","31/08/2018",1931,"21",24.5,78,1.2,2000,20.4,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6575",6575,"31","8","2018","31/08/2018",1789,"22",24.1,80,0.9,1852,20.4,0,0,0,"Summer","No Holiday","Yes","NoMOut",3
"6576",6576,"31","8","2018","31/08/2018",1329,"23",23.8,81,0.6,1893,20.3,0,0,0,"Summer","No Holiday","Yes","NoMOut",2
"6577",6577,"1","9","2018","01/09/2018",1075,"0",23.2,83,0.5,1887,20.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6578",6578,"1","9","2018","01/09/2018",975,"1",22.7,83,0.1,1940,19.6,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6579",6579,"1","9","2018","01/09/2018",358,"2",22,86,0.4,1703,19.5,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6580",6580,"1","9","2018","01/09/2018",670,"3",21.6,87,0.3,1579,19.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6581",6581,"1","9","2018","01/09/2018",1321,"4",21.2,88,0.9,1183,19.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6582",6582,"1","9","2018","01/09/2018",260,"5",21.1,87,0.6,1116,18.8,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6583",6583,"1","9","2018","01/09/2018",362,"6",20.9,87,0.7,1198,18.6,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6584",6584,"1","9","2018","01/09/2018",511,"7",21.1,81,1,1738,17.7,0.14,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6585",6585,"1","9","2018","01/09/2018",812,"8",22.3,64,1.7,2000,15.1,0.75,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6586",6586,"1","9","2018","01/09/2018",925,"9",24.1,56,2.1,1956,14.7,1.46,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6587",6587,"1","9","2018","01/09/2018",861,"10",26,54,1.5,2000,15.9,2.13,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6588",6588,"1","9","2018","01/09/2018",981,"11",27.6,47,1.2,2000,15.2,2.63,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6589",6589,"1","9","2018","01/09/2018",1086,"12",28.9,46,1.6,1966,16.1,2.96,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6590",6590,"1","9","2018","01/09/2018",1303,"13",29.4,48,1.9,1942,17.2,2.88,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6591",6591,"1","9","2018","01/09/2018",1371,"14",29.7,42,1.4,2000,15.4,2.37,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6592",6592,"1","9","2018","01/09/2018",1480,"15",30,45,0.9,2000,16.7,2.1,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6593",6593,"1","9","2018","01/09/2018",1678,"16",30.5,41,1.4,1930,15.7,1.95,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6594",6594,"1","9","2018","01/09/2018",1845,"17",29.6,42,1.3,2000,15.3,0.98,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6595",6595,"1","9","2018","01/09/2018",1892,"18",28.8,46,1.3,2000,16,0.58,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6596",6596,"1","9","2018","01/09/2018",1891,"19",27.8,48,1.1,2000,15.7,0.08,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6597",6597,"1","9","2018","01/09/2018",1440,"20",26.9,49,2.1,2000,15.2,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6598",6598,"1","9","2018","01/09/2018",1110,"21",26,52,1.4,2000,15.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6599",6599,"1","9","2018","01/09/2018",992,"22",25.1,53,2,2000,14.8,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6600",6600,"1","9","2018","01/09/2018",1523,"23",24.4,54,1.6,2000,14.4,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6601",6601,"2","9","2018","02/09/2018",568,"0",23.5,56,1.5,2000,14.2,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6602",6602,"2","9","2018","02/09/2018",930,"1",22.8,59,1.5,2000,14.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6603",6603,"2","9","2018","02/09/2018",610,"2",22,60,1.2,2000,13.8,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6604",6604,"2","9","2018","02/09/2018",440,"3",21.5,61,1.3,2000,13.6,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6605",6605,"2","9","2018","02/09/2018",255,"4",21.1,62,1.8,2000,13.5,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6606",6606,"2","9","2018","02/09/2018",179,"5",20.6,65,1.1,2000,13.7,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6607",6607,"2","9","2018","02/09/2018",249,"6",20.2,66,1,2000,13.6,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6608",6608,"2","9","2018","02/09/2018",388,"7",20.2,65,1.4,2000,13.4,0.16,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6609",6609,"2","9","2018","02/09/2018",576,"8",21.3,57,1.3,2000,12.4,0.81,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6610",6610,"2","9","2018","02/09/2018",721,"9",23.4,52,1.3,1997,12.9,1.53,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6611",6611,"2","9","2018","02/09/2018",802,"10",25,47,1.5,2000,12.8,2.17,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6612",6612,"2","9","2018","02/09/2018",940,"11",26.5,44,1.4,1958,13.2,2.62,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6613",6613,"2","9","2018","02/09/2018",1075,"12",27.5,43,1.4,1959,13.7,2.75,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6614",6614,"2","9","2018","02/09/2018",1254,"13",28.5,42,1.7,1990,14.3,2.94,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6615",6615,"2","9","2018","02/09/2018",1395,"14",29.1,43,1.4,2000,15.2,2.39,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6616",6616,"2","9","2018","02/09/2018",1550,"15",29.3,43,1.5,1958,15.4,2.4,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6617",6617,"2","9","2018","02/09/2018",1853,"16",29.3,44,1.4,1997,15.7,1.32,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6618",6618,"2","9","2018","02/09/2018",2069,"17",28.8,47,2,1998,16.3,1,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6619",6619,"2","9","2018","02/09/2018",2118,"18",27.9,52,1.7,2000,17.1,0.2,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6620",6620,"2","9","2018","02/09/2018",1986,"19",27.3,54,1.5,2000,17.1,0.05,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6621",6621,"2","9","2018","02/09/2018",1838,"20",26.9,56,1.6,2000,17.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6622",6622,"2","9","2018","02/09/2018",1759,"21",26.2,62,2.3,2000,18.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6623",6623,"2","9","2018","02/09/2018",1511,"22",25.7,64,1.1,2000,18.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6624",6624,"2","9","2018","02/09/2018",1047,"23",25.1,65,2.2,2000,18,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6625",6625,"3","9","2018","03/09/2018",763,"0",24.7,67,1.2,2000,18.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6626",6626,"3","9","2018","03/09/2018",524,"1",24.5,68,0.5,2000,18.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6627",6627,"3","9","2018","03/09/2018",321,"2",24.3,68,1,2000,18,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6628",6628,"3","9","2018","03/09/2018",211,"3",24.2,70,0.3,2000,18.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6629",6629,"3","9","2018","03/09/2018",153,"4",24,70,1.2,2000,18.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6630",6630,"3","9","2018","03/09/2018",264,"5",23.9,70,1.5,2000,18,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6631",6631,"3","9","2018","03/09/2018",656,"6",23.8,71,1.2,2000,18.2,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6632",6632,"3","9","2018","03/09/2018",1287,"7",23.9,71,0.4,2000,18.3,0.02,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6633",6633,"3","9","2018","03/09/2018",1580,"8",24.2,70,1.4,2000,18.3,0.16,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6634",6634,"3","9","2018","03/09/2018",719,"9",23.6,86,1.2,336,21.1,0.14,2,0,"Autumn","No Holiday","Yes","NoMOut",2
"6635",6635,"3","9","2018","03/09/2018",434,"10",23.3,89,0.7,1716,21.3,0.2,0.5,0,"Autumn","No Holiday","Yes","NoMOut",2
"6636",6636,"3","9","2018","03/09/2018",443,"11",23.7,86,0.6,1798,21.2,0.31,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6637",6637,"3","9","2018","03/09/2018",673,"12",23.9,83,1.1,1901,20.8,0.27,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6638",6638,"3","9","2018","03/09/2018",731,"13",24.9,78,1.5,1910,20.7,0.72,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6639",6639,"3","9","2018","03/09/2018",532,"14",25.6,77,0.8,1930,21.2,0.78,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6640",6640,"3","9","2018","03/09/2018",137,"15",25.7,81,0.7,1825,22.1,0.43,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6641",6641,"3","9","2018","03/09/2018",39,"16",25.5,91,1.3,403,23.9,0.23,3.5,0,"Autumn","No Holiday","Yes","NoMOut",2
"6642",6642,"3","9","2018","03/09/2018",23,"17",22.7,96,4.9,452,22,0.07,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6643",6643,"3","9","2018","03/09/2018",113,"18",21.9,97,1.8,757,21.3,0.02,8,0,"Autumn","No Holiday","Yes","NoMOut",2
"6644",6644,"3","9","2018","03/09/2018",73,"19",21.7,97,0.2,1154,21.1,0.01,1,0,"Autumn","No Holiday","Yes","NoMOut",2
"6645",6645,"3","9","2018","03/09/2018",151,"20",21.5,97,0.3,2000,20.9,0,0.5,0,"Autumn","No Holiday","Yes","NoMOut",2
"6646",6646,"3","9","2018","03/09/2018",110,"21",21.6,97,0.5,646,21,0,0.5,0,"Autumn","No Holiday","Yes","NoMOut",2
"6647",6647,"3","9","2018","03/09/2018",379,"22",21.7,97,0.4,440,21.1,0,0.5,0,"Autumn","No Holiday","Yes","NoMOut",2
"6648",6648,"3","9","2018","03/09/2018",486,"23",21.7,97,0.8,838,21.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6649",6649,"4","9","2018","04/09/2018",500,"0",21.4,97,0.1,404,20.8,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6650",6650,"4","9","2018","04/09/2018",486,"1",21.3,97,1.1,570,20.7,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6651",6651,"4","9","2018","04/09/2018",324,"2",20.9,96,0.4,970,20.2,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6652",6652,"4","9","2018","04/09/2018",223,"3",20.6,97,0.2,500,20.1,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6653",6653,"4","9","2018","04/09/2018",186,"4",20.4,97,2.7,704,19.9,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6654",6654,"4","9","2018","04/09/2018",219,"5",20.2,97,1.2,528,19.7,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6655",6655,"4","9","2018","04/09/2018",602,"6",20,97,0,647,19.5,0,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6656",6656,"4","9","2018","04/09/2018",1289,"7",20.1,97,1.9,443,19.6,0.03,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6657",6657,"4","9","2018","04/09/2018",2059,"8",20.5,90,1.9,490,18.7,0.53,0,0,"Autumn","No Holiday","Yes","NoMOut",2
"6658",6658,"4","9","2018","04/09/2018",1083,"9",21.6,81,2.3,1669,18.1,1.2,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6659",6659,"4","9","2018","04/09/2018",822,"10",23.1,73,3.1,2000,17.9,2.24,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6660",6660,"4","9","2018","04/09/2018",940,"11",24.5,64,2.7,2000,17.2,2.7,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6661",6661,"4","9","2018","04/09/2018",995,"12",25.8,57,2.8,2000,16.6,3.02,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6662",6662,"4","9","2018","04/09/2018",997,"13",26.5,58,2.8,2000,17.5,2.87,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6663",6663,"4","9","2018","04/09/2018",987,"14",27.4,52,3.8,1998,16.6,2.67,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6664",6664,"4","9","2018","04/09/2018",1178,"15",26.7,51,3.4,2000,15.7,2.09,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6665",6665,"4","9","2018","04/09/2018",1429,"16",27.1,47,4.3,2000,14.8,1.82,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6666",6666,"4","9","2018","04/09/2018",1993,"17",27.6,47,3.3,2000,15.2,1.49,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6667",6667,"4","9","2018","04/09/2018",3166,"18",26.8,53,2.6,2000,16.4,0.8,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6668",6668,"4","9","2018","04/09/2018",2491,"19",25.1,49,3.1,2000,13.6,0.18,0,0,"Autumn","No Holiday","Yes","NoMOut",3
"6669",6669,"4","9","2018","04/09/2018",2259,"20",23.7,49,3.3,2000,12.3,0,0,0,"Autumn","No Holiday","Yes","NoMOut",3
